   Date      Prec    AWRI     EDI
1952-12-04    1.6   221.9   -0.32
1952-12-05    0.4   219.8   -0.32
1952-12-06    0.9   218.4   -0.33
1952-12-07    1.0   217.1   -0.32
1952-12-08    0.9   215.7   -0.33
1952-12-09    0.2   213.6   -0.33
1952-12-10    1.0   212.4   -0.34
1952-12-11    1.0   211.2   -0.33
1952-12-12    1.8   210.8   -0.32
1952-12-13    0.4   208.9   -0.32
1952-12-14    0.6   207.3   -0.32
1952-12-15    0.2   205.4   -0.32
1952-12-16    1.0   204.4   -0.31
1952-12-17    1.0   203.3   -0.31
1952-12-18    0.4   201.5   -0.32
1952-12-19    0.9   200.4   -0.32
1952-12-20    0.4   198.8   -0.31
1952-12-21    0.2   197.0   -0.31
1952-12-22    0.5   195.6   -0.31
1952-12-23    0.3   194.0   -0.33
1952-12-24    0.3   192.4   -0.33
1952-12-25    0.7   191.3   -0.32
1952-12-26    0.5   189.9   -0.32
1952-12-27    0.5   188.6   -0.32
1952-12-28    0.5   187.3   -0.32
1952-12-29    0.8   186.2   -0.32
1952-12-30    1.2   185.6   -0.32
1952-12-31    0.4   184.1   -0.32
1953-01-01    0.9   183.1   -0.34
1953-01-02    0.7   182.0   -0.34
1953-01-03    0.9   181.0   -0.35
1953-01-04    0.5   179.7   -0.35
1953-01-05    0.2   178.1   -0.36
1953-01-06    0.3   176.6   -0.36
1953-01-07    0.7   175.6   -0.37
1953-01-08    0.2   174.1   -0.37
1953-01-09    0.5   172.9   -0.37
1953-01-10    0.8   172.0   -0.37
1953-01-11    0.4   170.7   -0.38
1953-01-12    0.7   169.7   -0.37
1953-01-13    0.5   168.5   -0.38
1953-01-14    0.8   167.7   -0.37
1953-01-15    0.3   166.3   -0.38
1953-01-16    0.6   165.2   -0.39
1953-01-17    0.2   163.8   -0.39
1953-01-18    0.3   162.5   -0.39
1953-01-19    0.3   161.2   -0.39
1953-01-20    0.5   160.2   -0.40
1953-01-21    0.7   159.3   -0.39
1953-01-22    0.2   157.9   -0.40
1953-01-23    0.6   157.0   -0.40
1953-01-24    1.4   156.8   -0.37
1953-01-25    0.6   155.7   -0.37
1953-01-26    0.6   154.7   -0.36
1953-01-27    0.4   153.5   -0.37
1953-01-28    1.1   153.0   -0.35
1953-01-29    1.0   152.3   -0.34
1953-01-30    0.6   151.3   -0.35
1953-01-31    1.1   150.7   -0.34
1953-02-01    0.1   149.2   -0.34
1953-02-02    0.4   148.0   -0.34
1953-02-03    0.2   146.7   -0.34
1953-02-04    0.3   145.5   -0.34
1953-02-05    0.2   144.2   -0.34
1953-02-06    0.3   143.1   -0.34
1953-02-07    0.4   142.1   -0.33
1953-02-08    0.8   141.4   -0.34
1953-02-09    0.8   140.7   -0.34
1953-02-10    1.5   140.7   -0.33
1953-02-11    0.8   139.9   -0.34
1953-02-12    0.5   138.8   -0.34
1953-02-13    2.1   139.4   -0.33
1953-02-14    0.7   138.3   -0.33
1953-02-15    1.5   138.2   -0.33
1953-02-16    2.2   138.6   -0.32
1953-02-17    0.2   137.0   -0.32
1953-02-18    1.1   136.4   -0.32
1953-02-19    0.9   135.6   -0.32
1953-02-20    0.9   134.9   -0.31
1953-02-21    0.5   133.7   -0.33
1953-02-22    1.6   133.7   -0.32
1953-02-23    0.9   132.9   -0.33
1953-02-24    0.5   131.8   -0.33
1953-02-25    1.8   132.0   -0.34
1953-02-26    0.2   130.4   -0.35
1953-02-27    1.5   130.4   -0.33
1953-02-28    2.1   130.8   -0.32
1953-03-01    0.4   129.3   -0.34
1953-03-02    1.9   129.6   -0.35
1953-03-03    3.5   131.3   -0.37
1953-03-04    1.1   130.3   -0.39
1953-03-05    1.4   129.8   -0.37
1953-03-06    2.1   130.0   -0.35
1953-03-07    0.9   128.9   -0.36
1953-03-08    1.4   128.4   -0.34
1953-03-09    2.3   128.9   -0.33
1953-03-10    0.5   127.4   -0.34
1953-03-11    1.6   127.2   -0.34
1953-03-12    0.6   125.9   -0.34
1953-03-13    0.1   124.3   -0.36
1953-03-14    0.6   123.3   -0.37
1953-03-15    1.8   123.5   -0.35
1953-03-16    2.5   124.3   -0.35
1953-03-17    0.5   122.8   -0.36
1953-03-18    1.2   122.3   -0.35
1953-03-19    1.9   122.4   -0.35
1953-03-20    2.0   122.6   -0.32
1953-03-21    0.7   121.3   -0.33
1953-03-22    1.2   120.8   -0.34
1953-03-23    2.0   121.0   -0.35
1953-03-24    2.0   121.1   -0.36
1953-03-25    2.0   121.1   -0.36
1953-03-26    1.7   120.9   -0.33
1953-03-27    0.7   119.6   -0.33
1953-03-28    1.8   119.6   -0.32
1953-03-29    4.0   121.7   -0.27
1953-03-30    2.8   122.2   -0.27
1953-03-31    0.8   120.7   -0.29
1953-04-01    1.0   119.7   -0.32
1953-04-02    1.3   119.1   -0.32
1953-04-03    1.5   118.7   -0.32
1953-04-04    3.0   119.7   -0.26
1953-04-05    5.8   123.4   -0.17
1953-04-06    3.8   124.5   -0.17
1953-04-07    4.0   125.8    0.06
1953-04-08    2.2   125.2    0.11
1953-04-09    0.5   123.2   -0.01
1953-04-10    2.0   123.0   -0.04
1953-04-11    1.4   122.1   -0.03
1953-04-12    4.2   124.2   -0.11
1953-04-13    3.5   125.1   -0.02
1953-04-14    1.9   124.4   -0.02
1953-04-15    5.7   127.7    0.15
1953-04-16    2.3   127.0    0.16
1953-04-17    2.6   126.9    0.18
1953-04-18    2.0   126.3    0.10
1953-04-19    4.6   128.4    0.15
1953-04-20    1.3   126.9    0.09
1953-04-21    2.9   127.3    0.10
1953-04-22    2.7   127.4    0.07
1953-04-23    3.0   127.8    0.14
1953-04-24    6.5   131.6    0.33
1953-04-25    2.7   131.1    0.35
1953-04-26    3.9   132.1    0.30
1953-04-27    1.4   130.5    0.27
1953-04-28    3.0   130.8    0.25
1953-04-29    1.7   129.7    0.08
1953-04-30    3.1   130.2    0.12
1953-05-01    2.9   130.4    0.18
1953-05-02    3.4   131.1    0.15
1953-05-03    3.8   132.1    0.14
1953-05-04    5.4   134.6    0.29
1953-05-05    2.4   133.7    0.26
1953-05-06    2.9   133.7    0.08
1953-05-07    6.0   136.8   -0.04
1953-05-08    2.8   136.2    0.02
1953-05-09    0.7   133.8    0.00
1953-05-10    3.2   134.4   -0.01
1953-05-11    1.8   133.3   -0.04
1953-05-12    3.9   134.6   -0.10
1953-05-13    9.7   141.3   -0.09
1953-05-14    4.1   141.5   -0.01
1953-05-15    0.5   138.5   -0.03
1953-05-16    1.3   136.8   -0.09
1953-05-17    1.6   135.7   -0.11
1953-05-18    2.5   135.5   -0.20
1953-05-19    3.6   136.4   -0.18
1953-05-20    1.8   135.3   -0.18
1953-05-21    1.2   133.8   -0.19
1953-05-22    2.2   133.4   -0.22
1953-05-23    0.8   131.7   -0.24
1953-05-24    3.5   132.8   -0.24
1953-05-25    8.0   138.1   -0.13
1953-05-26    2.5   137.1   -0.13
1953-05-27    1.3   135.3   -0.17
1953-05-28    2.8   135.4   -0.20
1953-05-29    2.0   134.6   -0.15
1953-05-30    4.0   135.9   -0.08
1953-05-31    1.4   134.3   -0.08
1953-06-01    3.6   135.2   -0.07
1953-06-02    6.9   139.3   -0.09
1953-06-03    3.1   138.9   -0.06
1953-06-04    3.5   139.2   -0.04
1953-06-05    2.9   138.9   -0.04
1953-06-06    2.4   138.3    0.03
1953-06-07    1.9   137.2    0.02
1953-06-08    3.4   137.8    0.01
1953-06-09    2.8   137.7    0.02
1953-06-10    3.9   138.6   -0.05
1953-06-11    1.6   137.2   -0.04
1953-06-12    1.5   135.9   -0.12
1953-06-13    3.2   136.4   -0.10
1953-06-14    3.6   137.2   -0.11
1953-06-15    1.1   135.3   -0.12
1953-06-16    3.2   135.9   -0.12
1953-06-17    4.0   137.1   -0.15
1953-06-18    5.1   139.2   -0.21
1953-06-19    5.0   140.9   -0.18
1953-06-20    4.6   142.1   -0.15
1953-06-21    4.1   142.7   -0.18
1953-06-22   10.8   150.1   -0.04
1953-06-23    1.2   146.9   -0.09
1953-06-24    7.7   151.1   -0.04
1953-06-25   17.5   164.5    0.09
1953-06-26    9.1   167.7    0.09
1953-06-27    5.4   167.5    0.07
1953-06-28    7.7   170.2    0.15
1953-06-29    7.7   172.8    0.13
1953-06-30    5.6   173.3    0.11
1953-07-01   19.5   187.9    0.14
1953-07-02   10.7   191.7    0.05
1953-07-03   12.5   197.6    0.12
1953-07-04    9.5   200.3    0.16
1953-07-05    7.8   201.5    0.15
1953-07-06    6.4   201.7    0.15
1953-07-07   15.2   211.0    0.28
1953-07-08   11.5   215.4    0.33
1953-07-09   10.6   218.9    0.19
1953-07-10   13.8   225.7    0.22
1953-07-11   10.9   229.1    0.14
1953-07-12   12.6   234.3    0.00
1953-07-13    8.1   234.8    0.03
1953-07-14   13.7   241.4    0.05
1953-07-15   19.2   252.8    0.01
1953-07-16   15.9   259.8   -0.05
1953-07-17   23.1   273.9    0.01
1953-07-18    8.9   272.5    0.02
1953-07-19   13.4   277.1   -0.01
1953-07-20   14.0   282.1    0.02
1953-07-21   12.0   285.0    0.05
1953-07-22    6.3   282.4   -0.03
1953-07-23    9.0   283.5    0.02
1953-07-24   11.7   287.3   -0.02
1953-07-25   17.1   296.3    0.02
1953-07-26   14.3   301.4    0.02
1953-07-27   14.3   306.5   -0.07
1953-07-28   12.0   309.2   -0.08
1953-07-29   10.4   310.5   -0.09
1953-07-30    6.8   308.6   -0.07
1953-07-31    4.2   304.8   -0.07
1953-08-01    4.5   302.0   -0.13
1953-08-02   13.8   308.9   -0.14
1953-08-03   13.2   314.1   -0.10
1953-08-04   11.5   317.2   -0.16
1953-08-05    6.6   315.4   -0.14
1953-08-06    8.7   316.4   -0.15
1953-08-07   10.8   319.5   -0.23
1953-08-08   15.1   326.6   -0.19
1953-08-09    5.9   323.8   -0.20
1953-08-10   11.8   327.8   -0.21
1953-08-11    9.7   329.3   -0.22
1953-08-12    7.6   328.8   -0.22
1953-08-13    9.8   330.9   -0.23
1953-08-14   11.4   334.4   -0.21
1953-08-15    8.7   334.9   -0.20
1953-08-16    7.8   334.8   -0.19
1953-08-17   10.7   337.9   -0.16
1953-08-18    8.9   338.8   -0.14
1953-08-19   13.1   344.1   -0.11
1953-08-20   10.2   345.9   -0.17
1953-08-21    7.6   345.2   -0.17
1953-08-22    3.2   340.6   -0.18
1953-08-23   11.0   344.7   -0.16
1953-08-24    6.9   343.9   -0.22
1953-08-25   10.8   347.3   -0.25
1953-08-26    8.2   347.8   -0.25
1953-08-27   11.8   352.0   -0.30
1953-08-28    7.3   351.2   -0.34
1953-08-29    6.8   350.4   -0.34
1953-08-30    8.0   351.1   -0.31
1953-08-31   10.9   354.7   -0.31
1953-09-01   16.1   363.0   -0.31
1953-09-02   11.9   366.1   -0.33
1953-09-03    7.8   365.2   -0.28
1953-09-04   10.8   367.9   -0.22
1953-09-05   13.5   373.2   -0.20
1953-09-06    6.5   370.9   -0.21
1953-09-07    2.8   365.7   -0.21
1953-09-08    4.9   363.6   -0.17
1953-09-09    9.7   366.4   -0.17
1953-09-10    5.5   364.5   -0.18
1953-09-11    9.3   366.8   -0.18
1953-09-12    2.1   361.6   -0.19
1953-09-13    5.6   360.8   -0.18
1953-09-14    3.8   358.1   -0.18
1953-09-15    2.3   354.2   -0.19
1953-09-16    1.6   350.1   -0.21
1953-09-17    8.5   353.2   -0.20
1953-09-18    1.5   348.5   -0.22
1953-09-19    3.6   346.7   -0.24
1953-09-20    2.1   343.3   -0.26
1953-09-21    1.8   340.0   -0.31
1953-09-22    2.0   337.1   -0.30
1953-09-23    2.4   334.7   -0.28
1953-09-24    4.9   334.9   -0.29
1953-09-25    1.5   331.4   -0.28
1953-09-26    1.9   328.7   -0.28
1953-09-27    1.6   325.8   -0.29
1953-09-28    2.0   323.4   -0.28
1953-09-29    1.9   321.0   -0.29
1953-09-30    1.8   318.6   -0.30
1953-10-01    1.5   316.0   -0.31
1953-10-02    0.8   312.8   -0.31
1953-10-03    2.6   311.6   -0.31
1953-10-04    1.0   308.6   -0.31
1953-10-05    3.0   307.9   -0.30
1953-10-06    1.8   305.7   -0.30
1953-10-07    1.1   303.0   -0.30
1953-10-08    0.8   300.2   -0.30
1953-10-09    0.4   297.0   -0.31
1953-10-10    2.2   295.9   -0.31
1953-10-11    1.2   293.6   -0.30
1953-10-12    4.6   294.8   -0.31
1953-10-13    3.3   294.2   -0.30
1953-10-14    2.3   292.6   -0.28
1953-10-15    1.2   290.1   -0.28
1953-10-16    2.7   289.3   -0.29
1953-10-17    1.5   287.1   -0.30
1953-10-18    1.2   284.8   -0.29
1953-10-19    1.2   282.7   -0.31
1953-10-20    0.4   279.8   -0.30
1953-10-21    2.1   278.8   -0.31
1953-10-22    0.4   276.0   -0.32
1953-10-23    0.2   273.1   -0.33
1953-10-24    3.5   273.8   -0.32
1953-10-25    2.5   273.0   -0.30
1953-10-26    0.5   270.2   -0.30
1953-10-27    1.8   268.9   -0.29
1953-10-28    0.9   266.8   -0.30
1953-10-29    1.6   265.4   -0.29
1953-10-30    1.0   263.4   -0.29
1953-10-31    1.3   261.8   -0.31
1953-11-01    1.1   260.0   -0.32
1953-11-02    1.4   258.6   -0.32
1953-11-03    1.7   257.4   -0.31
1953-11-04    2.4   256.9   -0.31
1953-11-05    2.3   256.2   -0.32
1953-11-06    1.7   254.9   -0.32
1953-11-07    1.5   253.4   -0.32
1953-11-08    1.6   252.1   -0.33
1953-11-09    2.1   251.3   -0.33
1953-11-10    2.3   250.6   -0.33
1953-11-11    1.1   248.7   -0.34
1953-11-12    1.0   246.9   -0.35
1953-11-13    2.8   246.9   -0.33
1953-11-14    1.6   245.6   -0.33
1953-11-15    2.3   245.0   -0.33
1953-11-16    1.0   243.1   -0.33
1953-11-17    1.0   241.3   -0.33
1953-11-18    1.6   240.2   -0.33
1953-11-19    2.6   240.1   -0.33
1953-11-20    1.8   239.0   -0.33
1953-11-21    2.0   238.2   -0.32
1953-11-22    1.4   236.7   -0.31
1953-11-23    0.7   234.7   -0.32
1953-11-24    2.6   234.7   -0.30
1953-11-25    1.1   232.9   -0.30
1953-11-26    1.2   231.5   -0.31
1953-11-27    2.2   231.1   -0.31
1953-11-28    1.0   229.3   -0.31
1953-11-29    2.0   228.8   -0.33
1953-11-30    1.1   227.2   -0.33
1953-12-01    9.6   234.2   -0.21
1953-12-02    5.1   235.5   -0.16
1953-12-03    0.0   231.7   -0.19
1953-12-04    0.0   228.7   -0.22
1953-12-05    0.0   226.0   -0.23
1953-12-06    0.0   223.5   -0.26
1953-12-07    0.0   221.1   -0.27
1953-12-08    0.0   218.8   -0.29
1953-12-09    9.0   225.6   -0.16
1953-12-10    0.0   222.1   -0.20
1953-12-11    0.0   219.4   -0.21
1953-12-12    0.0   216.9   -0.23
1953-12-13    0.0   214.6   -0.23
1953-12-14    0.0   212.4   -0.24
1953-12-15    0.0   210.3   -0.25
1953-12-16    0.8   209.0   -0.24
1953-12-17    0.3   207.2   -0.25
1953-12-18    0.0   205.2   -0.26
1953-12-19    0.0   203.2   -0.27
1953-12-20    0.0   201.3   -0.27
1953-12-21    0.0   199.4   -0.27
1953-12-22    0.3   197.9   -0.28
1953-12-23    0.5   196.6   -0.28
1953-12-24    0.0   194.7   -0.29
1953-12-25    4.7   197.7   -0.22
1953-12-26    0.0   195.2   -0.23
1953-12-27    0.0   193.1   -0.25
1953-12-28    0.0   191.2   -0.26
1953-12-29    0.0   189.4   -0.26
1953-12-30    0.0   187.6   -0.28
1953-12-31    0.0   185.9   -0.29
1954-01-01    0.0   184.2   -0.32
1954-01-02    0.0   182.5   -0.33
1954-01-03    0.0   180.9   -0.34
1954-01-04    0.0   179.3   -0.35
1954-01-05    0.1   177.8   -0.36
1954-01-06    0.2   176.5   -0.36
1954-01-07    0.0   174.9   -0.38
1954-01-08    0.1   173.5   -0.38
1954-01-09    4.3   176.2   -0.31
1954-01-10    0.0   174.1   -0.33
1954-01-11    0.0   172.3   -0.35
1954-01-12    0.0   170.6   -0.35
1954-01-13    0.1   169.1   -0.37
1954-01-14    5.1   172.6   -0.28
1954-01-15    0.0   170.3   -0.30
1954-01-16    0.0   168.4   -0.33
1954-01-17    0.0   166.7   -0.33
1954-01-18    0.0   165.0   -0.34
1954-01-19    0.0   163.4   -0.35
1954-01-20    0.6   162.5   -0.35
1954-01-21    1.1   162.0   -0.34
1954-01-22    0.0   160.3   -0.35
1954-01-23    0.0   158.8   -0.36
1954-01-24    0.0   157.3   -0.36
1954-01-25    0.0   155.8   -0.36
1954-01-26    0.0   154.4   -0.36
1954-01-27    0.8   153.8   -0.36
1954-01-28    0.0   152.3   -0.36
1954-01-29    0.0   150.8   -0.37
1954-01-30    0.0   149.4   -0.38
1954-01-31    1.6   149.7   -0.35
1954-02-01    4.9   153.0   -0.26
1954-02-02    0.0   150.8   -0.29
1954-02-03    0.0   149.0   -0.29
1954-02-04    0.0   147.4   -0.30
1954-02-05    0.0   145.9   -0.30
1954-02-06    0.0   144.5   -0.30
1954-02-07    0.0   143.1   -0.31
1954-02-08    0.0   141.7   -0.33
1954-02-09    0.0   140.3   -0.35
1954-02-10    0.0   139.0   -0.36
1954-02-11    4.9   142.6   -0.28
1954-02-12    0.0   140.6   -0.30
1954-02-13    4.1   143.0   -0.26
1954-02-14    0.0   140.9   -0.28
1954-02-15    0.0   139.2   -0.31
1954-02-16    0.1   137.7   -0.33
1954-02-17    0.1   136.3   -0.33
1954-02-18    0.0   134.8   -0.35
1954-02-19    0.0   133.4   -0.35
1954-02-20    0.0   132.1   -0.36
1954-02-21    0.0   130.7   -0.38
1954-02-22    0.0   129.5   -0.40
1954-02-23    0.0   128.2   -0.41
1954-02-24    0.0   126.9   -0.42
1954-02-25   45.2   170.9    0.83
1954-02-26    3.0   165.7    0.73
1954-02-27   49.0   209.6    2.14
1954-02-28    0.0   198.3    1.86
1954-03-01    0.0   191.4    1.66
1954-03-02    0.0   186.2    1.53
1954-03-03    0.0   181.9    1.34
1954-03-04    0.0   178.2    1.18
1954-03-05    0.0   174.9    1.15
1954-03-06    0.0   171.9    1.11
1954-03-07    0.0   169.1    1.08
1954-03-08    0.0   166.5    0.90
1954-03-09    0.0   164.0    0.84
1954-03-10    0.0   161.7    0.80
1954-03-11    0.0   159.4    0.70
1954-03-12    0.0   157.3    0.68
1954-03-13    0.0   155.3    0.66
1954-03-14    0.0   153.3    0.63
1954-03-15    0.0   151.4    0.61
1954-03-16    0.0   149.5    0.53
1954-03-17    0.0   147.7    0.49
1954-03-18    0.0   145.9    0.40
1954-03-19    4.9   149.1    0.54
1954-03-20    0.0   146.7    0.53
1954-03-21    0.0   144.7    0.48
1954-03-22    0.0   142.8    0.44
1954-03-23    0.0   141.0    0.38
1954-03-24    0.0   139.3    0.31
1954-03-25    0.0   137.7    0.25
1954-03-26    0.0   136.1    0.25
1954-03-27    0.0   134.5    0.22
1954-03-28    0.0   133.0    0.18
1954-03-29    0.0   131.5    0.12
1954-03-30    0.0   130.1    0.08
1954-03-31    0.0   128.6    0.03
1954-04-01    0.0   127.2   -0.04
1954-04-02    0.0   125.8   -0.05
1954-04-03    0.0   124.5   -0.08
1954-04-04    0.0   123.1   -0.07
1954-04-05    0.0   121.8   -0.11
1954-04-06    0.0   120.5   -0.19
1954-04-07    2.3   121.5   -0.11
1954-04-08    0.0   119.8   -0.10
1954-04-09    0.0   118.4   -0.19
1954-04-10    0.0   117.0   -0.26
1954-04-11    6.1   121.8   -0.05
1954-04-12   12.1   131.7    0.13
1954-04-13    0.0   128.1    0.08
1954-04-14    0.0   125.6    0.03
1954-04-15    0.0   123.5    0.01
1954-04-16    0.0   121.7   -0.03
1954-04-17   28.0   147.9    0.92
1954-04-18    0.0   142.0    0.66
1954-04-19    0.0   138.3    0.50
1954-04-20    0.0   135.4    0.39
1954-04-21    0.0   132.9    0.31
1954-04-22    0.0   130.6    0.20
1954-04-23    0.0   128.5    0.17
1954-04-24    0.0   126.6    0.14
1954-04-25    0.0   124.8    0.10
1954-04-26    0.0   123.0   -0.04
1954-04-27    0.0   121.4   -0.06
1954-04-28    0.0   119.7   -0.14
1954-04-29    0.0   118.2   -0.30
1954-04-30   10.9   127.6    0.04
1954-05-01    6.6   131.0    0.20
1954-05-02    0.0   127.7    0.05
1954-05-03    1.2   126.4   -0.02
1954-05-04    0.0   124.1   -0.03
1954-05-05    0.0   122.1   -0.09
1954-05-06    0.0   120.2   -0.30
1954-05-07    0.0   118.5   -0.48
1954-05-08    1.1   117.9   -0.45
1954-05-09    6.9   123.0   -0.30
1954-05-10    0.0   120.4   -0.42
1954-05-11    0.0   118.3   -0.50
1954-05-12    0.0   116.4   -0.63
1954-05-13   34.4   149.1    0.10
1954-05-14    3.5   145.7    0.10
1954-05-15    0.0   141.0    0.04
1954-05-16    0.0   137.4   -0.07
1954-05-17    0.0   134.5   -0.13
1954-05-18    0.0   131.9   -0.29
1954-05-19    0.0   129.5   -0.36
1954-05-20    0.0   127.3   -0.40
1954-05-21    0.0   125.3   -0.42
1954-05-22    0.0   123.4   -0.52
1954-05-23    0.0   121.5   -0.53
1954-05-24    0.9   120.6   -0.57
1954-05-25    0.0   118.8   -0.66
1954-05-26    0.0   117.1   -0.70
1954-05-27    0.0   115.4   -0.74
1954-05-28    0.0   113.8   -0.78
1954-05-29    0.0   112.3   -0.77
1954-05-30    6.9   117.7   -0.56
1954-05-31    0.0   115.2   -0.60
1954-06-01   10.7   123.9   -0.38
1954-06-02   12.9   133.4   -0.22
1954-06-03    0.0   129.0   -0.30
1954-06-04    0.0   125.9   -0.37
1954-06-05   24.3   147.6    0.22
1954-06-06   43.7   185.3    1.37
1954-06-07    0.0   174.6    1.03
1954-06-08    0.6   168.7    0.82
1954-06-09    0.0   163.6    0.71
1954-06-10    2.8   162.1    0.61
1954-06-11    0.0   158.0    0.56
1954-06-12    0.0   154.5    0.38
1954-06-13    0.0   151.4    0.27
1954-06-14   27.1   175.6    0.79
1954-06-15    0.0   168.7    0.69
1954-06-16    0.0   164.1    0.62
1954-06-17    0.0   160.3    0.44
1954-06-18    0.0   157.0    0.24
1954-06-19   48.8   202.8    1.15
1954-06-20    0.3   192.8    0.94
1954-06-21    0.0   186.4    0.62
1954-06-22    0.0   181.4    0.56
1954-06-23    0.0   177.1    0.52
1954-06-24    0.0   173.4    0.32
1954-06-25    0.0   170.0    0.16
1954-06-26    0.4   167.2    0.09
1954-06-27    0.0   164.2    0.02
1954-06-28    1.8   163.2    0.04
1954-06-29   53.6   213.9    0.78
1954-06-30    2.9   205.9    0.64
1954-07-01    1.3   200.1    0.31
1954-07-02    4.2   198.7    0.15
1954-07-03    0.0   193.5    0.06
1954-07-04   26.1   215.3    0.37
1954-07-05   16.2   223.6    0.47
1954-07-06    0.0   215.6    0.34
1954-07-07   36.6   246.4    0.78
1954-07-08    9.5   245.3    0.76
1954-07-09    3.4   240.2    0.46
